customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,ServiceCount,HasInternetService
1942-OQFRW,Male,0.0,No,No,0.013888888888888895,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.2562189054726368,44.0,No,3167.9999999999986,0,1
4749-VFKVB,Female,0.0,No,No,0.013888888888888895,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.3169154228855721,50.1,Yes,3607.1999999999985,0,1
9640-ZSLDC,Female,0.0,Yes,Yes,0.7361111111111112,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),0.42139303482587065,3297.0,No,4478.943396226415,2,1
4231-LZUYM,Female,0.0,Yes,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.07363184079601987,1887.0,No,1887.0,0,0
7598-UAASY,Male,0.0,Yes,No,0.02777777777777779,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.5786069651741294,151.8,Yes,5464.799999999998,1,1
7938-OUHIO,Male,0.0,No,No,0.041666666666666685,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.8004975124378109,293.65,Yes,7047.599999999997,4,1
3594-BDSOA,Female,0.0,Yes,No,0.33333333333333337,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0.021393034825870627,482.8,No,1448.3999999999999,0,0
0431-APWVY,Female,0.0,Yes,Yes,0.38888888888888895,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.7149253731343282,2598.95,Yes,6683.014285714285,2,1
5133-VRSAB,Male,0.0,No,No,0.11111111111111116,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0.11044776119402983,216.45,No,1948.049999999999,1,1
5996-DAOQL,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.02189054726368156,20.45,No,1472.3999999999992,0,0
6838-YAUVY,Female,0.0,No,No,0.75,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.7646766169154228,5064.85,No,6753.133333333334,3,1
0484-JPBRU,Male,0.0,No,No,0.5694444444444445,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0.06965174129353235,996.45,No,1749.8634146341462,0,0
7883-ROJOC,Female,0.0,Yes,No,0.26388888888888895,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.2651741293532338,839.65,No,3181.8315789473677,0,1
0244-LGNFY,Female,0.0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.7402985074626866,6733.0,No,6733.0,6,1
7274-CGTOD,Male,0.0,No,No,0.8611111111111112,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),0.2532338308457711,2618.3,No,3040.606451612903,4,1
3426-NIYYL,Male,0.0,No,No,0.20833333333333337,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.33134328358208953,765.5,Yes,3674.399999999999,0,1
4635-EJYPD,Male,0.0,Yes,Yes,0.4444444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.006965174129353158,613.95,No,1381.3875,0,0
1866-ZSLJM,Male,0.0,No,No,0.29166666666666674,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0.022388059701492546,402.85,No,1381.1999999999998,0,0
4636-TVXVG,Male,0.0,Yes,Yes,0.8611111111111112,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.016915422885572073,1244.8,No,1445.574193548387,0,0
4236-UJPWO,Female,0.0,No,No,0.02777777777777779,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.062189054726368154,46.4,No,1670.3999999999992,0,1
9392-XBGTD,Male,0.0,No,Yes,0.37500000000000006,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.023383084577114466,581.85,No,1551.6,0,0
3387-VATUS,Male,0.0,No,No,0.06944444444444453,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.7621890547263681,462.8,Yes,6664.3199999999915,2,1
6402-SSEJG,Female,0.0,No,No,0.34722222222222227,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,0.4258706467661691,1540.2,No,4435.776,5,1
1143-NMNQJ,Female,0.0,No,No,0.02777777777777779,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6711442786069652,169.8,Yes,6112.799999999997,1,1
1169-SAOCL,Male,0.0,No,No,0.6805555555555556,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8796019900497513,5168.1,No,7593.942857142857,4,1
1110-KYLGQ,Female,0.0,No,No,0.875,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),0.8955223880597014,6780.1,No,7748.685714285714,5,1
9929-PLVPA,Female,0.0,No,Yes,0.05555555555555558,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0.021393034825870627,94.5,No,1700.9999999999993,0,0
3518-PZXZQ,Female,0.0,Yes,No,0.013888888888888895,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,0.3686567164179104,55.3,No,3981.599999999998,1,1
2371-JUNGC,Male,0.0,No,No,0.1527777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.01990049751243783,208.0,No,1361.4545454545453,0,0
5074-FBGHB,Male,0.0,No,No,0.888888888888889,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.8597014925373134,6889.8,No,7751.025,4,1
2351-BKRZW,Female,0.0,Yes,Yes,0.5972222222222223,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),0.5666666666666667,3254.35,No,5449.14418604651,4,1
4455-BFSPD,Female,0.0,Yes,No,0.8472222222222223,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0.8248756218905473,6383.9,No,7535.095081967212,3,1
0415-MOSGF,Female,0.0,No,No,0.013888888888888895,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.2601990049751244,44.4,Yes,3196.7999999999984,0,1
3948-KXDUF,Male,0.0,No,No,0.9166666666666667,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),0.5024875621890547,4447.55,No,4851.872727272727,4,1
2323-ARSVR,Male,0.0,Yes,No,0.9305555555555556,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.9233830845771143,7321.05,No,7867.397014925373,6,1
0815-MFZGM,Female,0.0,Yes,No,0.5833333333333334,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8034825870646766,4135.0,No,7088.571428571428,4,1
5480-XTFFL,Female,0.0,Yes,Yes,0.4305555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.027363184079602032,697.7,No,1620.4645161290323,0,0
8295-FHIVV,Male,0.0,No,No,0.09722222222222221,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.011442786069651711,168.65,No,1734.6857142857145,0,0
2495-INZWQ,Male,0.0,No,No,0.05555555555555558,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.2616915422885572,174.3,Yes,3137.3999999999987,2,1
9086-YJYXS,Male,0.0,Yes,Yes,0.47222222222222227,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),0.5865671641791045,2753.8,No,5831.576470588235,3,1
1179-INLAT,Male,0.0,No,No,0.041666666666666685,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0.011940298507462643,69.25,No,1661.9999999999993,0,0
7909-FIOIY,Female,0.0,Yes,Yes,0.26388888888888895,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.06567164179104479,434.8,No,1647.6631578947365,0,1
4139-SUGLD,Male,0.0,Yes,Yes,0.4305555555555556,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.1706467661691542,1077.5,Yes,2502.5806451612902,2,1
6857-VWJDT,Female,0.0,No,No,0.013888888888888895,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,0.7701492537313432,95.65,Yes,6886.799999999997,2,1
6351-SCJKT,Male,0.0,No,No,0.041666666666666685,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,0.2298507462686567,107.25,No,2573.9999999999986,3,1
5468-BPMMO,Male,0.0,Yes,No,0.638888888888889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.01343283582089555,851.2,No,1332.3130434782609,0,0
5624-BQSSA,Female,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.02686567164179099,20.95,Yes,1508.3999999999992,0,0
0197-PNKNK,Female,0.0,Yes,Yes,0.9583333333333334,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),0.6587064676616915,5848.6,No,6102.886956521739,2,1
2439-QKJUL,Male,0.0,No,No,0.06944444444444453,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.01990049751243783,109.8,No,1581.119999999998,0,0
1194-SPVSP,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0.013930348258706426,19.65,No,1414.7999999999993,0,0
9534-NSXEM,Male,0.0,No,No,0.36111111111111116,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0.023880597014925342,595.5,No,1649.0769230769229,0,0
8929-KSWIH,Male,0.0,No,No,0.34722222222222227,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.8064676616915423,2513.5,No,7238.879999999999,4,1
2250-IVBWA,Male,0.0,Yes,Yes,0.888888888888889,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.6248756218905471,5135.35,No,5777.26875,2,1
1810-MVMAI,Male,0.0,Yes,Yes,0.4166666666666667,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.4910447761194029,2000.2,No,4800.48,4,1
9506-UXUSK,Male,0.0,No,No,0.18055555555555558,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5164179104477612,931.75,No,5160.461538461538,0,1
1229-RCALF,Female,0.0,Yes,No,0.888888888888889,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.9626865671641791,7396.15,No,8320.668749999999,6,1
3572-UOLYZ,Female,0.0,No,Yes,0.638888888888889,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0.662189054726368,3958.85,No,6196.460869565217,2,1
1429-UYJSV,Female,0.0,No,No,0.16666666666666669,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.014427860696517358,260.9,No,1565.3999999999996,0,0
5577-OTWWW,Female,0.0,No,No,0.20833333333333337,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0.014925373134328346,297.3,Yes,1427.0399999999997,0,0
6100-QQHEB,Male,0.0,Yes,Yes,0.23611111111111116,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7393034825870646,1515.1,Yes,6416.894117647057,2,1
6366-XIVKZ,Female,0.0,Yes,Yes,0.18055555555555558,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,0.4467661691542288,816.8,No,4523.815384615384,3,1
3470-OBUET,Female,0.0,Yes,Yes,0.9305555555555556,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),0.554726368159204,4868.4,No,5231.713432835821,4,1
2770-NSVDG,Male,0.0,Yes,No,0.33333333333333337,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.10796019900497511,688.0,No,2063.9999999999995,1,1
9375-MHRRS,Male,0.0,No,No,0.08333333333333343,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,0.31641791044776113,288.35,No,3460.1999999999966,1,1
4860-YZGZM,Male,0.0,No,No,0.13888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.017412935323383116,185.4,No,1334.8799999999994,0,0
6599-GZWCM,Female,0.0,No,No,0.18055555555555558,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,0.5611940298507463,966.25,No,5351.538461538461,1,1
2691-NZETQ,Male,0.0,No,No,0.12500000000000006,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6676616915422885,758.6,Yes,6068.799999999997,1,1
4404-HIBDJ,Female,0.0,No,No,0.34722222222222227,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,0.5577114427860695,1863.8,Yes,5367.743999999999,5,1
7037-MTYVW,Male,0.0,Yes,Yes,0.5277777777777778,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6681592039800995,3297.0,No,6246.9473684210525,5,1
4760-THGOT,Female,0.0,Yes,No,0.5972222222222223,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.7547263681592038,4107.3,No,6877.33953488372,3,1
7295-JOMMD,Female,0.0,No,Yes,0.05555555555555558,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.7945273631840795,396.3,Yes,7133.399999999997,4,1
4016-BJKTZ,Female,0.0,No,No,0.34722222222222227,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.9019900497512439,2809.05,No,8090.063999999999,5,1
6584-VQMYT,Male,0.0,No,Yes,0.37500000000000006,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,0.3776119402985075,1567.55,No,4180.133333333332,2,1
9838-BFCQT,Male,0.0,Yes,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.07810945273631842,1851.45,No,1851.45,0,0
2790-XUYMV,Male,0.0,No,Yes,0.9861111111111112,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0.6686567164179105,6028.95,No,6113.864788732394,2,1
0581-MDMPW,Female,0.0,No,No,0.33333333333333337,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.7034825870646766,2072.75,No,6218.249999999999,2,1
5013-SBUIH,Female,0.0,No,No,0.6944444444444445,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,0.909452736318408,5551.15,Yes,7993.655999999998,5,1
1023-BQXZE,Male,0.0,No,No,0.7916666666666667,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.5582089552238805,4317.35,No,5453.494736842105,4,1
9163-GHAYE,Female,0.0,No,No,0.20833333333333337,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.3044776119402985,736.8,No,3536.639999999999,1,1
3904-UKFRE,Male,0.0,No,No,0.05555555555555558,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.6154228855721392,336.15,No,6050.699999999997,1,1
5353-WILCI,Female,0.0,No,No,0.38888888888888895,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.37611940298507457,1522.65,No,3915.3857142857137,2,1
0058-EVZWM,Female,0.0,Yes,No,0.7638888888888888,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.7119402985074625,4959.6,No,6492.567272727274,2,1
6023-YEBUP,Male,0.0,No,No,0.041666666666666685,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8228855721393035,329.95,Yes,7918.7999999999965,3,1
7209-JCUDS,Male,0.0,No,No,0.13888888888888895,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7626865671641792,1048.85,Yes,7551.719999999996,3,1
7009-PCARS,Male,0.0,No,Yes,0.7638888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.008457711442786064,1001.5,No,1311.0545454545456,0,0
0519-DRGTI,Female,0.0,Yes,Yes,0.2777777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.02089552238805975,442.6,No,1593.36,0,0
1017-FBQMM,Female,0.0,Yes,Yes,0.8611111111111112,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.8736318407960197,6703.5,No,7784.709677419354,4,1
1985-MBRYP,Female,0.0,No,No,0.5972222222222223,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.013930348258706426,779.25,No,1304.7906976744184,0,0
6158-DWPZT,Male,0.0,Yes,No,0.12500000000000006,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),0.05820895522388059,259.8,Yes,2078.399999999999,0,1
9372-TXXPS,Female,0.0,Yes,No,0.8333333333333333,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),0.41393034825870645,3483.45,No,4180.14,3,1
3259-QMXUN,Male,0.0,Yes,No,0.8055555555555556,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0.6751243781094527,4890.5,No,6070.9655172413795,5,1
1015-JPFYW,Male,0.0,No,Yes,0.09722222222222221,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.011940298507462643,136.75,No,1406.5714285714287,0,0
6645-MXQJT,Male,0.0,Yes,Yes,0.02777777777777779,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.7845771144278606,184.15,No,6629.399999999997,3,1
5804-JMYIO,Female,0.0,Yes,Yes,0.5416666666666667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.014925373134328346,757.95,No,1399.2923076923075,0,0
3763-GCZHZ,Male,0.0,Yes,No,0.9166666666666667,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,0.853731343283582,6890.0,Yes,7516.363636363636,4,1
6484-LATFU,Male,0.0,No,No,0.9444444444444444,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.06268656716417914,1657.4,No,1754.894117647059,0,0
7599-NTMDP,Female,0.0,Yes,Yes,0.8611111111111112,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),0.3029850746268657,3008.55,No,3493.8,4,1
0772-GYEQQ,Male,0.0,No,No,0.041666666666666685,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.6975124378109452,262.05,Yes,6289.199999999997,3,1
0536-ACXIP,Female,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0.9084577114427861,8165.1,No,8165.1,5,1
0936-NQLJU,Female,0.0,Yes,No,0.5694444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.023880597014925342,875.55,No,1537.5512195121948,0,0
4831-EOBFE,Male,0.0,Yes,Yes,0.4027777777777778,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),0.7601990049751244,2649.15,Yes,6577.2,3,1
1575-KRZZE,Female,0.0,No,No,0.05555555555555558,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.36766169154228856,220.65,No,3971.6999999999985,2,1
3251-YMVWZ,Male,0.0,No,No,0.7361111111111112,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.05771144278606971,1301.9,No,1768.6188679245283,0,0
